asset_id,asset_name,assets_status_id,model,organization_id,construstion_level,value_original,start_date_used,warranty_month,working_status,is_software,employee_id,employee_id_manager,assets_type_id,assets_group_id,assets_class_id,assets_brand_id,production_year,production_country_id
417,Fionna Darter,active,Honorable,417,high,942359.58,8/22/2008,33,false,true,417,417,type2,group3,class2,brand3,2019,Indonesia
418,Gare Scurrah,inactive,Rev,418,high,213202.62,3/31/2002,2,true,true,418,418,type1,group2,class2,brand1,2014,Philippines
419,Hatti Klagge,active,Dr,419,medium,528240.65,1/15/2019,27,false,false,419,419,type2,group2,class1,brand1,2015,Portugal
420,Dwayne Sebrens,under maintenance,Honorable,420,high,231613.77,3/13/2005,26,true,false,420,420,type2,group3,class1,brand1,2007,Canada
421,Giffy Durdan,inactive,Honorable,421,low,787198.33,5/30/2009,10,true,true,421,421,type2,group2,class2,brand1,2004,Indonesia
422,Dee Ferrie,active,Rev,422,medium,571970.0,11/21/2010,17,true,false,422,422,type1,group1,class3,brand3,2017,China
423,Aristotle Edbrooke,under maintenance,Honorable,423,medium,680640.98,11/1/2013,24,false,true,423,423,type3,group2,class3,brand1,2005,Tajikistan
424,Othello Prahm,under maintenance,Mrs,424,low,483185.77,2/9/2019,13,true,false,424,424,type1,group3,class2,brand2,2011,China
425,Afton Glentworth,active,Mr,425,high,576007.73,9/22/2009,25,true,true,425,425,type3,group3,class2,brand1,2013,China
426,Shelia Hardware,active,Dr,426,low,342398.18,12/12/2003,10,false,true,426,426,type2,group2,class1,brand2,2015,Indonesia
427,Griffie Boyton,inactive,Mrs,427,high,462183.7,11/26/2021,33,true,false,427,427,type3,group2,class1,brand3,2021,Czech Republic
428,Everett Astill,active,Honorable,428,low,551715.53,9/29/2013,18,true,false,428,428,type1,group2,class1,brand3,2011,Malaysia
429,Abbi Chinn,under maintenance,Mrs,429,low,469043.51,5/12/2014,34,true,true,429,429,type2,group1,class3,brand1,2009,Panama
430,Earvin Marcussen,active,Ms,430,medium,471.75,1/25/2020,18,true,true,430,430,type2,group3,class3,brand2,2010,Brazil
431,Will Byford,inactive,Rev,431,high,417259.4,8/18/2022,33,true,false,431,431,type2,group1,class3,brand1,2011,China
432,Desdemona Bizley,under maintenance,Mr,432,high,777603.66,8/5/2021,35,false,true,432,432,type1,group1,class3,brand3,2017,Greece
433,Udale Surfleet,active,Dr,433,high,335840.91,9/25/2016,27,false,false,433,433,type1,group3,class1,brand1,2019,Argentina
434,Frannie Ebbins,inactive,Mr,434,high,619640.44,10/18/2021,13,true,false,434,434,type3,group2,class2,brand3,2010,Iraq
435,Staffard Guerola,under maintenance,Mrs,435,medium,392612.58,12/27/2009,25,false,true,435,435,type2,group3,class2,brand3,2009,China
436,Rana Ham,active,Rev,436,medium,214828.28,11/3/2016,4,true,true,436,436,type3,group2,class2,brand1,2016,Vietnam
437,Alyse Langcaster,inactive,Mr,437,low,405012.52,1/7/2022,12,false,true,437,437,type3,group3,class2,brand2,2017,Portugal
438,Garald Bruna,under maintenance,Mr,438,medium,96353.87,12/23/2010,27,false,false,438,438,type3,group2,class3,brand2,2003,Indonesia
439,Lisetta Murrells,under maintenance,Dr,439,high,294597.86,8/16/2007,31,false,false,439,439,type1,group1,class2,brand2,2002,Portugal
440,Anallise Larraway,active,Ms,440,medium,439306.74,12/8/2011,25,true,true,440,440,type2,group3,class2,brand3,2018,Comoros
441,Davida Plevin,under maintenance,Dr,441,high,762784.82,3/2/2014,8,true,true,441,441,type2,group2,class2,brand3,2005,Japan
442,Salvador Shrimpling,inactive,Mr,442,low,943291.66,3/21/2015,26,true,false,442,442,type1,group2,class3,brand2,2007,Philippines
443,Mirilla Benley,active,Mr,443,medium,92831.86,2/23/2006,10,true,true,443,443,type1,group1,class3,brand3,2004,Latvia
444,Noby Ellick,inactive,Honorable,444,low,777588.78,6/29/2015,24,true,false,444,444,type2,group1,class3,brand1,2014,China
445,Johnathon Edds,inactive,Dr,445,medium,382635.73,10/5/2006,28,false,false,445,445,type2,group3,class3,brand3,2007,Canada
446,Paten Wind,inactive,Rev,446,high,799388.78,8/15/2014,1,true,false,446,446,type2,group3,class1,brand2,2020,Nigeria
447,Flory Malatalant,inactive,Dr,447,high,592342.15,2/23/2022,15,true,false,447,447,type1,group2,class3,brand3,2014,Honduras
448,Meredith Maltster,under maintenance,Honorable,448,low,789125.89,10/11/2002,6,true,false,448,448,type1,group1,class1,brand3,2011,Russia
449,Atlanta Chattaway,under maintenance,Honorable,449,medium,304889.92,12/4/2022,13,false,true,449,449,type1,group1,class2,brand1,2009,Poland
450,Lauraine Merriment,active,Mr,450,medium,34631.34,6/3/2021,35,true,true,450,450,type2,group3,class1,brand3,2005,Indonesia
451,Morganica Krystof,under maintenance,Mrs,451,low,790173.67,12/3/2018,26,false,true,451,451,type1,group2,class2,brand3,2010,Thailand
452,Leroi McCoveney,inactive,Mr,452,medium,151323.49,8/5/2006,27,true,true,452,452,type3,group1,class3,brand2,2021,Bosnia and Herzegovina
453,Lombard Bartolozzi,active,Mrs,453,medium,460897.42,6/4/2016,29,true,true,453,453,type1,group1,class2,brand2,2009,Argentina
454,Stavro Doree,inactive,Honorable,454,low,433223.66,3/6/2005,10,true,false,454,454,type1,group3,class3,brand1,2017,Latvia
455,Leupold Lawtie,active,Dr,455,high,690179.6,12/7/2001,26,false,true,455,455,type3,group1,class1,brand2,2013,Sweden
456,Arleta Lazare,under maintenance,Rev,456,high,445384.59,6/16/2003,34,true,false,456,456,type3,group1,class3,brand2,2018,Greece
457,Myrna Girardeau,active,Honorable,457,low,454330.5,10/17/2007,18,true,true,457,457,type2,group2,class1,brand2,2015,Denmark
458,Nickie Cartmell,under maintenance,Ms,458,medium,742550.93,4/2/2022,7,true,true,458,458,type3,group1,class2,brand1,2009,Brazil
459,Rollin Caygill,active,Dr,459,high,65317.66,4/19/2002,15,true,true,459,459,type2,group3,class3,brand3,2021,Peru
460,Granger Shrubsall,active,Mrs,460,high,453567.88,5/26/2015,6,false,true,460,460,type3,group3,class2,brand1,2016,China
461,Sherline Piddletown,inactive,Rev,461,high,24902.21,1/16/2016,26,true,false,461,461,type3,group3,class2,brand2,2015,China
462,Rozella Quarrington,under maintenance,Mr,462,medium,554329.14,5/25/2008,24,true,false,462,462,type1,group3,class1,brand2,2000,Czech Republic
463,Carce Van den Bosch,under maintenance,Ms,463,high,555419.66,2/27/2001,3,true,false,463,463,type1,group2,class3,brand2,2019,Egypt
464,Cheslie Lundie,inactive,Mrs,464,high,962695.67,9/22/2011,18,true,false,464,464,type3,group2,class2,brand3,2005,Cameroon
465,Amalle Kirkland,under maintenance,Dr,465,low,485599.81,10/7/2000,23,true,false,465,465,type3,group1,class2,brand2,2021,China
466,Jareb Guilleton,active,Ms,466,medium,894476.71,7/21/2018,34,true,true,466,466,type1,group1,class2,brand2,2011,Palestinian Territory
467,Agatha Broadstock,under maintenance,Dr,467,medium,214894.71,4/12/2002,28,false,true,467,467,type2,group3,class3,brand2,2013,Indonesia
468,Dionne Murrthum,inactive,Ms,468,high,938755.7,12/22/2001,16,true,true,468,468,type2,group3,class3,brand2,2019,China
469,Aluin Kippen,inactive,Rev,469,low,72514.14,7/26/2004,24,false,true,469,469,type1,group3,class1,brand1,2005,French Polynesia
470,Florentia Whiteside,inactive,Mr,470,high,662707.69,4/5/2022,23,false,true,470,470,type1,group2,class3,brand2,2016,China
471,Annabela Kernoghan,inactive,Mrs,471,high,72996.05,6/28/2019,14,true,true,471,471,type1,group3,class2,brand2,2014,Philippines
472,Philippe Dymott,inactive,Rev,472,medium,208278.17,6/23/2011,16,false,true,472,472,type1,group3,class1,brand3,2014,Brazil
473,Ranice Waddell,active,Honorable,473,low,314831.74,1/17/2015,5,false,false,473,473,type2,group1,class1,brand1,2021,Russia
474,Gertie Ellar,under maintenance,Dr,474,high,63171.86,10/5/2001,27,false,false,474,474,type1,group1,class2,brand1,2020,United States
475,Davidde Belle,under maintenance,Mrs,475,low,523590.46,6/22/2020,28,false,true,475,475,type1,group2,class3,brand2,2015,China
476,Stanton Brommage,active,Honorable,476,medium,45477.35,7/30/2012,7,true,true,476,476,type3,group3,class2,brand1,2008,France
477,Gino Breslau,under maintenance,Dr,477,medium,885257.57,10/23/2011,9,true,false,477,477,type1,group2,class1,brand3,2022,Indonesia
478,Traci Benduhn,inactive,Honorable,478,low,268874.0,11/9/2008,4,false,false,478,478,type2,group2,class2,brand1,2006,Ukraine
479,Rhea Tootell,active,Mr,479,low,342799.41,3/10/2021,22,false,true,479,479,type3,group3,class1,brand3,2019,Mongolia
480,Sheppard Dowda,active,Honorable,480,medium,876917.7,9/21/2005,34,false,false,480,480,type2,group1,class2,brand3,2019,Mexico
481,Richart Renner,active,Mr,481,high,579611.25,12/4/2018,12,true,true,481,481,type1,group2,class3,brand3,2016,Serbia
482,Cindee Roughley,under maintenance,Ms,482,low,233754.95,12/23/2016,24,false,true,482,482,type3,group2,class3,brand2,2000,Brazil
483,Whitaker Earingey,inactive,Ms,483,low,669400.36,5/17/2011,22,true,false,483,483,type3,group3,class1,brand2,2013,Indonesia
484,Nelly Cassels,inactive,Mr,484,low,609105.39,4/29/2005,26,true,false,484,484,type1,group1,class1,brand1,2019,Indonesia
485,Deonne Blumson,under maintenance,Mrs,485,high,484901.99,8/16/2008,21,false,false,485,485,type2,group1,class1,brand2,2018,China
486,Oswald Bastick,active,Ms,486,high,984414.45,5/17/2018,8,true,false,486,486,type2,group2,class2,brand1,2017,Albania
487,Alameda Lomasna,active,Honorable,487,medium,321556.67,8/6/2019,34,true,false,487,487,type1,group1,class1,brand2,2015,Cyprus
488,Nert Skaife d'Ingerthorpe,under maintenance,Dr,488,low,954956.65,1/22/2018,31,true,true,488,488,type2,group3,class1,brand2,2016,United States
489,Terrye Defond,active,Rev,489,high,170843.83,9/29/2020,6,true,false,489,489,type2,group1,class1,brand2,2002,Cameroon
490,Biron Balazin,active,Mrs,490,high,126227.04,5/6/2019,7,true,false,490,490,type3,group2,class3,brand2,2003,Ukraine
491,Bride Chesnut,inactive,Dr,491,medium,604908.58,11/15/2016,20,false,false,491,491,type3,group1,class2,brand3,2018,Sweden
492,Rem Kolak,inactive,Rev,492,low,423715.52,7/26/2022,16,false,false,492,492,type3,group2,class1,brand2,2016,Portugal
493,Zach Skurray,under maintenance,Honorable,493,low,898420.57,3/23/2007,30,false,false,493,493,type3,group3,class3,brand3,2018,Russia
494,Ephraim Codner,inactive,Ms,494,low,26136.9,1/18/2002,34,true,false,494,494,type3,group1,class2,brand2,2011,Philippines
495,Ginevra Ramstead,active,Ms,495,high,338188.13,7/10/2012,6,false,false,495,495,type3,group1,class1,brand2,2017,Portugal
496,Jehu Westoll,under maintenance,Dr,496,medium,185667.52,7/22/2002,22,false,true,496,496,type1,group2,class3,brand3,2002,Netherlands
497,Blythe Antonik,inactive,Honorable,497,low,926219.6,2/22/2009,21,true,true,497,497,type2,group3,class2,brand2,2002,Vietnam
498,Lorette McKellar,under maintenance,Ms,498,medium,760529.09,5/28/2016,11,true,false,498,498,type1,group2,class2,brand1,2002,Poland
499,Henka Ortzen,under maintenance,Dr,499,high,772411.96,8/6/2019,22,false,false,499,499,type3,group3,class2,brand3,2014,Indonesia
500,Anstice Lightman,inactive,Mrs,500,medium,304850.79,3/18/2009,28,true,true,500,500,type1,group3,class2,brand2,2020,China
501,Tara Stitwell,under maintenance,Mr,501,low,235097.39,5/25/2019,18,false,true,501,501,type3,group1,class1,brand2,2005,Sweden
502,Meagan Moxom,active,Dr,502,medium,930260.99,5/17/2019,7,false,true,502,502,type1,group3,class2,brand1,2011,Russia
503,Rouvin Willden,active,Ms,503,medium,560152.87,5/20/2008,11,true,true,503,503,type2,group2,class2,brand1,2000,Brazil
504,Matthaeus Skirving,inactive,Rev,504,low,972731.09,12/22/2000,10,false,false,504,504,type3,group1,class1,brand3,2014,South Korea
505,Kira Mattei,under maintenance,Rev,505,high,427516.91,10/27/2012,33,true,true,505,505,type2,group2,class3,brand2,2018,Chile
506,Joline Campling,inactive,Mrs,506,low,909201.27,2/13/2021,16,false,false,506,506,type1,group2,class1,brand3,2007,Japan
507,Shea Martschke,inactive,Mr,507,high,32634.3,11/6/2001,5,true,false,507,507,type1,group1,class2,brand3,2003,Indonesia
508,Jamie Campione,under maintenance,Dr,508,high,442275.42,12/25/2007,20,true,true,508,508,type3,group1,class1,brand1,2017,Mexico
509,Jessika Bryning,inactive,Ms,509,medium,825732.75,12/31/2012,3,true,true,509,509,type1,group2,class2,brand2,2000,China
510,Seth Bambery,active,Mr,510,high,983531.63,10/22/2015,12,false,false,510,510,type2,group2,class1,brand1,2013,United States
511,Ana Avery,inactive,Ms,511,high,325486.95,7/10/2015,34,true,true,511,511,type2,group3,class1,brand1,2004,Tunisia
512,Sibbie Idle,inactive,Dr,512,high,363544.05,12/15/2004,31,true,true,512,512,type3,group1,class2,brand2,2015,Philippines
513,Melisse Swinbourne,under maintenance,Rev,513,low,119758.22,1/7/2005,5,true,true,513,513,type3,group3,class1,brand2,2012,France
514,Dame Minards,active,Ms,514,medium,909434.49,1/16/2009,16,true,true,514,514,type2,group1,class3,brand3,2009,Sweden
515,Gael Jaquiss,under maintenance,Ms,515,high,967089.36,3/12/2020,19,true,false,515,515,type1,group3,class2,brand2,2022,Indonesia
516,Kris Willment,under maintenance,Mr,516,high,96965.41,1/22/2010,31,false,true,516,516,type2,group3,class3,brand1,2012,Thailand
517,Jeanie Crabtree,active,Rev,517,high,408710.5,7/28/2015,31,false,false,517,517,type2,group3,class3,brand1,2010,Poland
518,Beitris Chafney,under maintenance,Mrs,518,medium,411218.76,6/28/2007,16,false,true,518,518,type3,group1,class3,brand1,2018,China
519,Titus Butlin,active,Mrs,519,low,332970.32,11/28/2014,36,true,false,519,519,type1,group3,class3,brand1,2004,Indonesia
520,Buiron Ebrall,active,Rev,520,low,623842.72,9/4/2000,15,true,true,520,520,type3,group1,class3,brand3,2000,France
521,Hart Lowth,inactive,Dr,521,low,895055.25,5/4/2016,6,false,true,521,521,type1,group1,class2,brand3,2012,Japan
522,Lorelei Capes,inactive,Rev,522,low,367874.96,10/8/2002,32,false,false,522,522,type1,group2,class3,brand2,2003,Portugal
523,Marabel Trebilcock,active,Dr,523,low,879176.72,3/24/2006,3,true,false,523,523,type3,group3,class3,brand3,2003,Armenia
524,Paula Monery,active,Mr,524,medium,620372.09,3/23/2017,2,false,false,524,524,type1,group2,class1,brand2,2003,Thailand
525,Kristine Dennerley,under maintenance,Ms,525,high,802610.09,5/25/2021,26,false,true,525,525,type2,group2,class2,brand3,2005,Peru
526,Rozalin Lyness,inactive,Ms,526,low,863347.06,6/16/2014,5,false,true,526,526,type2,group3,class2,brand1,2010,Eritrea
527,Horst Brane,under maintenance,Honorable,527,low,441283.35,1/9/2008,5,true,false,527,527,type3,group2,class3,brand2,2014,Czech Republic
528,Kalila Cripwell,active,Honorable,528,low,813869.78,12/12/2015,36,true,true,528,528,type2,group2,class1,brand2,2021,Indonesia
529,Sacha Goldsworthy,inactive,Mrs,529,medium,948457.92,8/4/2010,23,false,false,529,529,type3,group1,class1,brand1,2021,Poland
530,Baillie Mellem,active,Dr,530,medium,230115.83,5/26/2017,32,true,true,530,530,type2,group3,class1,brand1,2007,China
531,Dominga Sattin,inactive,Mrs,531,low,68673.52,11/28/2021,13,false,true,531,531,type2,group2,class2,brand2,2010,Netherlands
532,Thornton Sandels,inactive,Mr,532,medium,472307.08,3/13/2008,32,false,true,532,532,type3,group3,class1,brand2,2001,Philippines
533,Tom Campbell,active,Mrs,533,low,639114.25,9/14/2013,36,false,false,533,533,type1,group3,class3,brand3,2020,Nigeria
534,Orville Wharby,under maintenance,Mrs,534,medium,703835.28,6/8/2004,26,false,true,534,534,type1,group3,class3,brand2,2010,Sweden
535,Rudolph Wallege,active,Ms,535,low,740083.98,10/6/2007,15,false,true,535,535,type3,group3,class3,brand3,2007,Thailand
536,Sibby Austin,under maintenance,Rev,536,low,305264.92,2/26/2010,1,false,true,536,536,type2,group3,class1,brand1,2022,French Guiana
537,Dusty Cisar,inactive,Rev,537,low,59022.44,2/12/2022,27,false,true,537,537,type1,group1,class1,brand2,2011,Indonesia
538,Cory McCorley,active,Honorable,538,high,131174.87,12/12/2021,25,true,true,538,538,type3,group2,class3,brand3,2019,Nigeria
539,Muire Luke,under maintenance,Rev,539,medium,765516.52,5/30/2021,4,false,false,539,539,type1,group1,class1,brand1,2014,Philippines
540,Towny Kielt,inactive,Mr,540,medium,170593.8,12/8/2014,4,false,true,540,540,type1,group2,class3,brand1,2022,Indonesia
541,Gilbert Ruperto,active,Honorable,541,low,166950.84,10/28/2012,28,true,false,541,541,type1,group3,class1,brand1,2018,China
542,Stillmann Stembridge,inactive,Honorable,542,low,883508.95,12/20/2002,29,false,true,542,542,type1,group3,class3,brand3,2022,Russia
543,Gelya Sealy,inactive,Rev,543,low,326169.99,3/25/2021,26,false,false,543,543,type3,group2,class1,brand2,2019,Serbia
544,Ezequiel Buckerfield,active,Mrs,544,high,339037.71,7/11/2010,17,false,false,544,544,type1,group1,class3,brand1,2016,Japan
545,Vita Zamorrano,active,Ms,545,high,763756.98,2/4/2020,36,true,true,545,545,type2,group3,class1,brand2,2011,France
546,Yule Ridoutt,under maintenance,Rev,546,low,362526.35,6/5/2008,6,false,false,546,546,type1,group3,class3,brand2,2012,Palestinian Territory
547,Marigold McGrotty,active,Ms,547,medium,605289.39,12/9/2013,5,false,true,547,547,type3,group3,class3,brand1,2008,Peru
548,Bertina Claffey,inactive,Honorable,548,high,518861.29,3/21/2017,14,true,false,548,548,type3,group1,class2,brand3,2011,Panama
549,Fax Bacon,inactive,Ms,549,low,145511.58,7/13/2006,32,false,false,549,549,type2,group1,class2,brand3,2000,Canada
550,Olympe Godby,inactive,Dr,550,medium,457873.72,2/11/2002,27,true,false,550,550,type1,group3,class2,brand2,2021,China
551,Angelika Churchard,inactive,Ms,551,high,112437.36,9/17/2000,5,false,true,551,551,type2,group3,class3,brand2,2001,Indonesia
552,Cherida Goodrick,active,Mr,552,medium,498702.03,5/11/2001,20,true,false,552,552,type2,group3,class2,brand1,2011,Sweden
553,Gretchen Thornthwaite,under maintenance,Ms,553,high,970307.69,7/6/2016,24,true,true,553,553,type2,group3,class3,brand2,2021,Greece
554,Clim Gibbin,under maintenance,Mr,554,high,332020.05,3/16/2004,15,false,false,554,554,type3,group3,class3,brand3,2016,China
555,Yuri Lemmon,active,Honorable,555,medium,859386.19,2/9/2015,19,false,true,555,555,type3,group2,class1,brand3,2007,Brazil
556,Jobyna Kopelman,under maintenance,Mrs,556,medium,665445.36,8/27/2002,27,false,true,556,556,type3,group2,class2,brand3,2022,China
557,Bret Manginot,active,Ms,557,high,8935.45,8/24/2003,21,false,false,557,557,type1,group1,class1,brand3,2022,Swaziland
558,Gabby Imbrey,under maintenance,Honorable,558,medium,16132.33,7/2/2016,15,true,false,558,558,type2,group3,class1,brand1,2009,China
559,Luce Lezemere,under maintenance,Ms,559,low,753809.53,12/27/2006,4,true,false,559,559,type2,group2,class1,brand3,2014,China
560,Sula Thomazin,under maintenance,Rev,560,medium,48657.64,5/21/2009,1,false,true,560,560,type2,group2,class2,brand2,2018,Tanzania
561,Darya De Lisle,under maintenance,Dr,561,low,2729.46,6/23/2011,14,false,true,561,561,type1,group3,class3,brand3,2016,Indonesia
562,Tiffie Grumble,under maintenance,Mrs,562,medium,364465.1,10/9/2017,15,false,false,562,562,type2,group1,class2,brand1,2019,Uruguay
563,Cate Griniov,active,Dr,563,high,408659.49,7/22/2003,26,true,false,563,563,type3,group3,class2,brand3,2011,Ukraine
564,Farr Slidders,inactive,Mrs,564,medium,760827.0,10/18/2007,16,true,false,564,564,type1,group3,class2,brand1,2022,Indonesia
565,Virginie Dockray,under maintenance,Dr,565,low,278134.46,9/26/2012,7,true,true,565,565,type1,group3,class3,brand1,2000,Croatia
566,Elene Raymont,under maintenance,Honorable,566,low,97532.81,6/18/2006,2,false,false,566,566,type2,group2,class2,brand2,2013,Canada
567,Janette Ferrer,active,Ms,567,medium,636783.09,7/30/2000,25,false,true,567,567,type1,group3,class2,brand1,2004,Colombia
568,Derrik Brosetti,under maintenance,Mr,568,high,200347.82,12/1/2003,15,true,false,568,568,type3,group2,class2,brand2,2000,Brazil
569,Trent Gorry,inactive,Rev,569,medium,131963.8,10/20/2022,31,false,true,569,569,type2,group2,class3,brand1,2006,Poland
570,Heath Belliss,active,Dr,570,low,404862.52,9/26/2019,9,true,true,570,570,type1,group3,class3,brand2,2003,Portugal
571,Penelopa Grund,active,Mr,571,low,340707.95,11/29/2022,21,true,false,571,571,type2,group3,class1,brand1,2004,Argentina
572,Kendell Limprecht,inactive,Rev,572,low,880541.81,7/24/2001,25,false,true,572,572,type2,group3,class2,brand3,2008,Sweden
573,Chickie Palle,active,Mr,573,low,779825.23,5/23/2022,22,false,false,573,573,type3,group1,class2,brand2,2012,Madagascar
574,Gregoor Baldam,inactive,Ms,574,low,649366.36,2/17/2009,3,true,true,574,574,type3,group1,class1,brand2,2010,Indonesia
575,Thurstan Krysztowczyk,under maintenance,Mrs,575,high,206246.04,3/11/2016,7,false,true,575,575,type3,group3,class1,brand3,2012,Indonesia
576,Emilee Maillard,active,Dr,576,high,310867.76,3/20/2013,6,false,true,576,576,type1,group1,class3,brand3,2022,Indonesia
577,Dara Paddemore,active,Dr,577,medium,491435.13,6/8/2007,26,true,true,577,577,type2,group2,class3,brand3,2016,Russia
578,Garey Mingotti,under maintenance,Honorable,578,high,380774.27,11/26/2022,13,false,true,578,578,type2,group1,class2,brand2,2001,Russia
579,Fons M'Chirrie,inactive,Dr,579,high,2620.05,5/8/2005,18,false,true,579,579,type3,group2,class3,brand2,2017,China
580,Merrily Fitzharris,inactive,Dr,580,high,966947.77,2/7/2002,21,false,true,580,580,type3,group2,class1,brand2,2005,Russia
581,Rubin Mortell,active,Ms,581,medium,88788.15,8/7/2005,1,false,false,581,581,type3,group1,class2,brand2,2000,Madagascar
582,Joline Kilbee,under maintenance,Dr,582,medium,710657.16,8/7/2009,28,false,false,582,582,type3,group2,class1,brand3,2020,Iran
583,Burty Bonnette,active,Mr,583,high,808621.71,11/12/2002,14,false,true,583,583,type3,group3,class1,brand1,2022,Mexico
584,Ema Colleran,under maintenance,Ms,584,medium,173400.13,2/10/2007,15,false,false,584,584,type3,group1,class2,brand3,2005,Indonesia
585,Brietta Fussey,active,Honorable,585,high,203593.23,7/18/2004,10,false,true,585,585,type1,group1,class2,brand1,2004,Afghanistan
586,Galven Jerzycowski,inactive,Ms,586,medium,846788.7,10/31/2013,22,false,false,586,586,type3,group2,class2,brand1,2017,Bangladesh
587,Artur Samuels,inactive,Mr,587,low,105049.18,11/24/2001,31,true,true,587,587,type3,group3,class1,brand3,2004,Brazil
588,Donni Crocroft,active,Mrs,588,high,547069.81,6/19/2019,28,true,false,588,588,type1,group1,class2,brand1,2001,China
589,Ariel Lawrenson,active,Mrs,589,medium,493837.33,1/8/2009,23,true,true,589,589,type2,group1,class1,brand3,2017,China
590,Rorie Bowick,active,Ms,590,low,702006.57,12/8/2011,29,true,false,590,590,type1,group3,class2,brand3,2021,Ukraine
591,Adi Brandacci,active,Ms,591,medium,754297.92,5/20/2005,25,true,false,591,591,type2,group2,class2,brand2,2017,China
592,Mikey Lindenberg,active,Honorable,592,high,524770.79,7/6/2004,28,true,true,592,592,type1,group2,class1,brand3,2002,Ukraine
593,Hale Tong,active,Mr,593,low,294238.1,1/9/2004,14,false,true,593,593,type3,group3,class2,brand2,2019,China
594,Stacee Loxley,inactive,Mrs,594,medium,837487.01,4/22/2008,18,false,true,594,594,type3,group1,class2,brand1,2018,Afghanistan
595,Onfre Tanguy,inactive,Mr,595,high,101339.52,11/25/2005,14,true,false,595,595,type2,group2,class3,brand2,2006,Norway
596,Agathe Meenehan,inactive,Mr,596,high,632746.37,12/4/2004,5,true,false,596,596,type1,group1,class3,brand2,2001,Portugal
597,Nadya McGahey,under maintenance,Mr,597,high,126553.76,12/30/2009,34,true,false,597,597,type3,group3,class2,brand2,2010,Philippines
598,Christiane Liccardo,under maintenance,Mrs,598,medium,45753.6,3/24/2004,7,true,false,598,598,type2,group3,class3,brand2,2014,Czech Republic
599,Jeff Frickey,active,Mr,599,high,450993.25,3/20/2019,7,false,true,599,599,type2,group1,class1,brand1,2016,Poland
600,Tallou Van Merwe,active,Ms,600,medium,337479.71,1/7/2008,8,false,true,600,600,type2,group1,class2,brand2,2006,Cuba
601,Kyle Michell,under maintenance,Mr,601,medium,489767.65,6/12/2000,14,true,false,601,601,type3,group1,class2,brand2,2016,Malaysia
602,Sayre Dunniom,active,Dr,602,high,570535.56,3/20/2000,15,true,true,602,602,type1,group1,class2,brand2,2013,South Africa
603,Pieter MacNeilly,inactive,Mr,603,medium,506476.74,10/31/2005,36,false,false,603,603,type3,group1,class3,brand1,2002,Canada
604,Ellsworth Formilli,under maintenance,Honorable,604,medium,574053.64,1/23/2015,27,false,true,604,604,type1,group1,class2,brand1,2008,Guatemala
605,Bride Ralfe,active,Mrs,605,low,136169.8,7/14/2014,1,true,true,605,605,type3,group1,class3,brand2,2002,Russia
606,Cleo Tremathick,active,Rev,606,low,512637.82,8/23/2018,36,true,true,606,606,type3,group2,class3,brand2,2014,Russia
607,Maggy Neate,inactive,Mrs,607,medium,10589.82,12/30/2016,33,true,false,607,607,type2,group1,class3,brand1,2001,Brazil
608,Nolly Heugle,active,Mr,608,medium,414447.55,11/5/2013,5,false,true,608,608,type3,group1,class1,brand1,2014,Portugal
609,Ephrayim Erdis,under maintenance,Mr,609,medium,57850.09,5/26/2011,26,true,false,609,609,type2,group2,class1,brand2,2001,China
610,Currey McRae,active,Mr,610,medium,695990.06,4/13/2006,9,true,false,610,610,type1,group1,class3,brand1,2015,Kyrgyzstan
611,Jandy Blaber,active,Honorable,611,high,29072.27,3/21/2011,14,false,false,611,611,type2,group3,class3,brand1,2016,Paraguay
612,Emmit Cattrall,under maintenance,Honorable,612,medium,958351.51,10/15/2019,8,false,true,612,612,type3,group2,class2,brand3,2022,Indonesia
613,Dee dee Follows,active,Ms,613,high,616411.2,7/22/2000,27,true,false,613,613,type3,group3,class2,brand2,2003,Brazil
614,Carlen Bampforth,under maintenance,Ms,614,high,331639.85,6/11/2008,22,false,true,614,614,type1,group1,class2,brand3,2006,Jamaica
615,Aloin Bentham3,inactive,Honorable,615,high,33618.62,1/22/2006,8,true,true,615,615,type3,group3,class1,brand3,2017,China
616,Marcelo Ladds,active,Rev,616,medium,246344.97,12/7/2008,34,false,false,616,616,type3,group3,class1,brand2,2018,Honduras
617,Denna Allkins,active,Mr,617,high,191082.34,6/10/2014,17,true,false,617,617,type1,group3,class3,brand1,2003,China
618,Jannel Willmer,inactive,Rev,618,medium,442034.47,1/21/2020,28,false,true,618,618,type1,group2,class1,brand1,2003,Czech Republic
619,Cassandry Zupone,active,Rev,619,high,233090.02,1/3/2013,18,false,true,619,619,type3,group2,class3,brand3,2012,Peru
620,Buiron Fane,inactive,Dr,620,medium,925841.57,1/26/2021,28,true,false,620,620,type2,group2,class3,brand2,2002,Brazil
621,Cristine Gheorghie,under maintenance,Mrs,621,high,767249.78,1/27/2017,3,false,false,621,621,type3,group2,class3,brand3,2007,Mexico
622,Louisette Brasse,under maintenance,Mr,622,low,217449.56,2/8/2002,2,true,false,622,622,type1,group1,class3,brand3,2010,Indonesia
623,Curr Phizackarley,active,Ms,623,high,690974.2,12/3/2006,10,false,true,623,623,type1,group3,class3,brand3,2015,China
624,Berget Paternoster,active,Ms,624,high,440819.99,9/16/2019,30,true,true,624,624,type3,group1,class1,brand1,2013,Indonesia
